Time	Open	High	Low	Close	Volume
2021-05-03 21:40:00	0.86708	0.86714	0.86707	0.86712	11
2021-05-03 21:45:00	0.86713	0.86716	0.86713	0.86715	6
2021-05-03 21:50:00	0.86717	0.86717	0.86692	0.86693	20
2021-05-03 21:55:00	0.867	0.86706	0.86684	0.86691	116
2021-05-03 22:00:00	0.86692	0.86729	0.86692	0.86719	284
2021-05-03 22:05:00	0.86717	0.86722	0.86709	0.8672	325
2021-05-03 22:10:00	0.86719	0.86724	0.8671	0.86721	580
2021-05-03 22:15:00	0.8672	0.86736	0.86712	0.86728	488
2021-05-03 22:20:00	0.86727	0.86728	0.86719	0.86722	232
2021-05-03 22:25:00	0.86722	0.86725	0.86721	0.86725	115
2021-05-03 22:30:00	0.86724	0.86726	0.86721	0.86724	159
2021-05-03 22:35:00	0.86724	0.86732	0.86723	0.86728	132
2021-05-03 22:40:00	0.86726	0.86733	0.86722	0.86733	52
2021-05-03 22:45:00	0.86733	0.86743	0.86732	0.86733	35
2021-05-03 22:50:00	0.86733	0.86737	0.86731	0.86737	35
2021-05-03 22:55:00	0.86735	0.8674	0.86734	0.86737	21
2021-05-03 23:00:00	0.86733	0.86736	0.86717	0.86722	69
2021-05-03 23:05:00	0.86721	0.86724	0.86718	0.86722	51
2021-05-03 23:10:00	0.86721	0.86723	0.86719	0.86722	33
2021-05-03 23:15:00	0.86721	0.86725	0.86713	0.86721	78
2021-05-03 23:20:00	0.86721	0.86724	0.86721	0.86722	41
2021-05-03 23:25:00	0.86723	0.86732	0.86722	0.86731	51
2021-05-03 23:30:00	0.86731	0.86743	0.86731	0.86732	101
2021-05-03 23:35:00	0.8673	0.8673	0.86724	0.86724	55
2021-05-03 23:40:00	0.86725	0.86729	0.8672	0.86724	89
2021-05-03 23:45:00	0.86725	0.86726	0.8672	0.86725	71
2021-05-03 23:50:00	0.86724	0.86726	0.86722	0.86726	46
2021-05-03 23:55:00	0.86727	0.86731	0.86726	0.8673	38
2021-05-04 00:00:00	0.8673	0.86736	0.86724	0.8673	191
2021-05-04 00:05:00	0.8673	0.8675	0.8673	0.8675	152
2021-05-04 00:10:00	0.86749	0.86755	0.86744	0.86746	140
2021-05-04 00:15:00	0.86746	0.86753	0.86739	0.86752	118
2021-05-04 00:20:00	0.86751	0.86755	0.86747	0.86751	133
2021-05-04 00:25:00	0.86752	0.86758	0.86749	0.86758	44
2021-05-04 00:30:00	0.86755	0.86756	0.86747	0.86749	33
2021-05-04 00:35:00	0.86749	0.86755	0.86747	0.86747	49
2021-05-04 00:40:00	0.86747	0.8675	0.8672	0.86722	169
2021-05-04 00:45:00	0.86722	0.86723	0.86703	0.8671	287
2021-05-04 00:50:00	0.86713	0.86732	0.86708	0.86729	72
2021-05-04 00:55:00	0.86728	0.86731	0.86722	0.86722	86
2021-05-04 01:00:00	0.86722	0.86738	0.86719	0.86729	168
2021-05-04 01:05:00	0.86729	0.86743	0.86726	0.86738	79
2021-05-04 01:10:00	0.86739	0.86745	0.86733	0.8674	82
2021-05-04 01:15:00	0.8674	0.86745	0.86736	0.86745	102
2021-05-04 01:20:00	0.86744	0.86766	0.86743	0.86758	140
2021-05-04 01:25:00	0.86758	0.86761	0.86741	0.86747	262
2021-05-04 01:30:00	0.86749	0.8676	0.86741	0.86757	166
2021-05-04 01:35:00	0.86756	0.86772	0.86754	0.86771	150
2021-05-04 01:40:00	0.86771	0.86784	0.86769	0.8677	159
2021-05-04 01:45:00	0.86768	0.86782	0.86768	0.86775	115
2021-05-04 01:50:00	0.86774	0.86779	0.86759	0.86764	78
2021-05-04 01:55:00	0.86764	0.86773	0.86764	0.86766	125
2021-05-04 02:00:00	0.86766	0.86771	0.86757	0.86769	201
2021-05-04 02:05:00	0.86768	0.86771	0.86766	0.86768	173
2021-05-04 02:10:00	0.86768	0.86778	0.86766	0.86775	121
2021-05-04 02:15:00	0.86776	0.86778	0.86769	0.8677	65
2021-05-04 02:20:00	0.8677	0.86771	0.86758	0.8676	136
2021-05-04 02:25:00	0.86761	0.86762	0.86745	0.86748	173
2021-05-04 02:30:00	0.86747	0.86775	0.86744	0.86769	240
2021-05-04 02:35:00	0.86769	0.86771	0.86762	0.86763	129
2021-05-04 02:40:00	0.86763	0.86766	0.86757	0.86765	145
2021-05-04 02:45:00	0.86762	0.86768	0.86757	0.86765	216
2021-05-04 02:50:00	0.86764	0.86774	0.86763	0.86767	141
2021-05-04 02:55:00	0.86767	0.8677	0.8675	0.8677	146
2021-05-04 03:00:00	0.8677	0.8678	0.86757	0.86758	140
2021-05-04 03:05:00	0.86759	0.86773	0.86757	0.86773	31
2021-05-04 03:10:00	0.86773	0.86779	0.86765	0.86771	118
2021-05-04 03:15:00	0.86769	0.86775	0.86749	0.86749	145
2021-05-04 03:20:00	0.86752	0.86761	0.86748	0.86755	99
2021-05-04 03:25:00	0.86754	0.86756	0.86749	0.86751	71
2021-05-04 03:30:00	0.8675	0.86751	0.86742	0.86742	82
2021-05-04 03:35:00	0.86741	0.86753	0.86741	0.8675	57
2021-05-04 03:40:00	0.86748	0.8675	0.86728	0.8673	188
2021-05-04 03:45:00	0.8673	0.86745	0.86729	0.86743	158
2021-05-04 03:50:00	0.86742	0.86752	0.86732	0.86746	176
2021-05-04 03:55:00	0.86746	0.86747	0.86741	0.86744	68
2021-05-04 04:00:00	0.86742	0.86754	0.86741	0.86752	240
2021-05-04 04:05:00	0.86753	0.86761	0.86749	0.86755	126
2021-05-04 04:10:00	0.86754	0.86758	0.86751	0.86755	43
2021-05-04 04:15:00	0.86755	0.86758	0.86748	0.86748	175
2021-05-04 04:20:00	0.86748	0.86755	0.86746	0.86754	109
2021-05-04 04:25:00	0.86756	0.86761	0.86752	0.86753	85
2021-05-04 04:30:00	0.86754	0.8676	0.86736	0.86758	416
2021-05-04 04:35:00	0.8676	0.86779	0.86754	0.86773	151
2021-05-04 04:40:00	0.86775	0.86775	0.86755	0.86756	160
2021-05-04 04:45:00	0.86757	0.86758	0.86753	0.86756	72
2021-05-04 04:50:00	0.86755	0.86773	0.86753	0.86772	107
2021-05-04 04:55:00	0.86774	0.86775	0.86766	0.86775	89
2021-05-04 05:00:00	0.86776	0.86776	0.86762	0.86765	189
2021-05-04 05:05:00	0.86766	0.86767	0.86746	0.86747	331
2021-05-04 05:10:00	0.86745	0.8675	0.8674	0.86747	235
2021-05-04 05:15:00	0.86747	0.86755	0.86742	0.86755	178
2021-05-04 05:20:00	0.86753	0.86765	0.86749	0.86765	158
2021-05-04 05:25:00	0.86766	0.8677	0.86758	0.86768	201
2021-05-04 05:30:00	0.86765	0.86766	0.86757	0.86761	214
2021-05-04 05:35:00	0.8676	0.86765	0.86744	0.86745	220
2021-05-04 05:40:00	0.86745	0.86751	0.86737	0.8674	251
2021-05-04 05:45:00	0.86738	0.8674	0.86731	0.86732	177
2021-05-04 05:50:00	0.86732	0.86737	0.86725	0.86725	216
2021-05-04 05:55:00	0.86725	0.86727	0.86715	0.86715	242
2021-05-04 06:00:00	0.86716	0.86722	0.86684	0.86693	418
2021-05-04 06:05:00	0.86694	0.86709	0.8669	0.86703	337
2021-05-04 06:10:00	0.86702	0.86723	0.86692	0.86698	224
2021-05-04 06:15:00	0.86696	0.86718	0.86694	0.86714	126
2021-05-04 06:20:00	0.86714	0.86737	0.86713	0.8672	206
2021-05-04 06:25:00	0.8672	0.86741	0.86719	0.86741	156
2021-05-04 06:30:00	0.86739	0.8675	0.867	0.86706	344
2021-05-04 06:35:00	0.86703	0.86703	0.86662	0.86663	359
2021-05-04 06:40:00	0.86663	0.86667	0.8665	0.86651	271
2021-05-04 06:45:00	0.86653	0.8666	0.86645	0.86651	243
2021-05-04 06:50:00	0.86651	0.86652	0.86625	0.86629	320
2021-05-04 06:55:00	0.8663	0.86661	0.86626	0.86659	361
2021-05-04 07:00:00	0.86659	0.86721	0.86642	0.8672	759
2021-05-04 07:05:00	0.8672	0.86764	0.86713	0.86741	881
2021-05-04 07:10:00	0.86743	0.86751	0.86715	0.86723	874
2021-05-04 07:15:00	0.86724	0.86731	0.86698	0.86704	630
2021-05-04 07:20:00	0.86704	0.86742	0.86694	0.86739	477
2021-05-04 07:25:00	0.86739	0.86755	0.86709	0.86718	771
2021-05-04 07:30:00	0.86718	0.86725	0.86698	0.86711	701
2021-05-04 07:35:00	0.86711	0.86722	0.86694	0.86704	705
2021-05-04 07:40:00	0.86706	0.86706	0.86649	0.86657	734
2021-05-04 07:45:00	0.86658	0.86668	0.86638	0.86644	461
2021-05-04 07:50:00	0.86645	0.86667	0.86643	0.86663	419
2021-05-04 07:55:00	0.86663	0.86673	0.86639	0.86643	577
2021-05-04 08:00:00	0.8664	0.86642	0.86625	0.86632	429
2021-05-04 08:05:00	0.86633	0.8664	0.86605	0.86618	521
2021-05-04 08:10:00	0.86616	0.86616	0.86587	0.86598	406
2021-05-04 08:15:00	0.86599	0.86609	0.86579	0.86581	484
2021-05-04 08:20:00	0.86581	0.86592	0.86579	0.86582	295
2021-05-04 08:25:00	0.86582	0.86596	0.86578	0.86587	247
2021-05-04 08:30:00	0.86589	0.86597	0.86578	0.86588	336
2021-05-04 08:35:00	0.86589	0.86627	0.8657	0.86573	505
2021-05-04 08:40:00	0.86571	0.86572	0.86542	0.86565	364
2021-05-04 08:45:00	0.86563	0.86582	0.8656	0.86581	449
2021-05-04 08:50:00	0.86581	0.86589	0.86545	0.86552	432
2021-05-04 08:55:00	0.86551	0.86557	0.86535	0.86541	597
2021-05-04 09:00:00	0.86542	0.8655	0.86524	0.86535	501
2021-05-04 09:05:00	0.86535	0.86539	0.86507	0.86523	602
2021-05-04 09:10:00	0.86522	0.86543	0.86518	0.86524	434
2021-05-04 09:15:00	0.86525	0.86534	0.86513	0.86529	359
2021-05-04 09:20:00	0.86531	0.86532	0.8652	0.86523	338
2021-05-04 09:25:00	0.86523	0.86538	0.86517	0.86533	253
2021-05-04 09:30:00	0.86532	0.86537	0.86513	0.86516	361
2021-05-04 09:35:00	0.86515	0.86515	0.86478	0.86486	525
2021-05-04 09:40:00	0.86487	0.86504	0.86478	0.86493	265
2021-05-04 09:45:00	0.86493	0.86523	0.86493	0.86517	308
2021-05-04 09:50:00	0.86516	0.86519	0.865	0.86507	306
2021-05-04 09:55:00	0.86506	0.86517	0.86498	0.86515	297
2021-05-04 10:00:00	0.86514	0.86516	0.86479	0.86506	337
2021-05-04 10:05:00	0.86506	0.8652	0.86495	0.86499	389
2021-05-04 10:10:00	0.86498	0.86503	0.8648	0.8648	404
2021-05-04 10:15:00	0.86482	0.86496	0.86472	0.86487	208
2021-05-04 10:20:00	0.86486	0.86505	0.86472	0.86473	316
2021-05-04 10:25:00	0.86474	0.86486	0.86468	0.86472	337
2021-05-04 10:30:00	0.86471	0.86522	0.86471	0.86521	464
2021-05-04 10:35:00	0.86521	0.86529	0.8649	0.86498	470
2021-05-04 10:40:00	0.86497	0.86543	0.86497	0.8654	415
2021-05-04 10:45:00	0.86537	0.86537	0.86514	0.86527	244
2021-05-04 10:50:00	0.86527	0.86535	0.86515	0.86533	261
2021-05-04 10:55:00	0.86534	0.86546	0.86524	0.86546	255
2021-05-04 11:00:00	0.86547	0.86561	0.8654	0.86545	277
2021-05-04 11:05:00	0.86545	0.86575	0.86542	0.86574	268
2021-05-04 11:10:00	0.86572	0.8659	0.86566	0.86579	233
2021-05-04 11:15:00	0.86578	0.86593	0.86578	0.8659	163
2021-05-04 11:20:00	0.8659	0.86594	0.86573	0.86578	147
2021-05-04 11:25:00	0.86576	0.86596	0.86571	0.86582	254
2021-05-04 11:30:00	0.86582	0.86594	0.86572	0.86594	326
2021-05-04 11:35:00	0.86595	0.86601	0.86568	0.86583	405
2021-05-04 11:40:00	0.86583	0.86643	0.86582	0.86643	1152
2021-05-04 11:45:00	0.86645	0.86693	0.86637	0.86668	615
2021-05-04 11:50:00	0.86667	0.86691	0.8666	0.86673	725
2021-05-04 11:55:00	0.86673	0.86704	0.86673	0.86698	707
2021-05-04 12:00:00	0.86699	0.8671	0.86679	0.86699	785
2021-05-04 12:05:00	0.86699	0.86747	0.86699	0.86743	794
2021-05-04 12:10:00	0.86741	0.86792	0.86741	0.86763	976
2021-05-04 12:15:00	0.86763	0.86776	0.86752	0.86774	813
2021-05-04 12:20:00	0.86775	0.86802	0.86773	0.86786	789
2021-05-04 12:25:00	0.86786	0.8681	0.8678	0.86804	482
2021-05-04 12:30:00	0.86804	0.86829	0.86784	0.868	679
2021-05-04 12:35:00	0.86798	0.86813	0.86781	0.86807	580
2021-05-04 12:40:00	0.86807	0.8684	0.86807	0.86824	747
2021-05-04 12:45:00	0.86825	0.86877	0.86822	0.86877	639
2021-05-04 12:50:00	0.86875	0.86891	0.86844	0.86854	800
2021-05-04 12:55:00	0.86853	0.86863	0.86818	0.8682	933
2021-05-04 13:00:00	0.8682	0.86829	0.86807	0.86813	652
2021-05-04 13:05:00	0.86811	0.86854	0.86795	0.86835	579
2021-05-04 13:10:00	0.86835	0.86839	0.86804	0.86804	505
2021-05-04 13:15:00	0.86804	0.86839	0.86798	0.86825	598
2021-05-04 13:20:00	0.86827	0.86829	0.86793	0.86799	640
2021-05-04 13:25:00	0.86797	0.868	0.86762	0.86771	600
2021-05-04 13:30:00	0.86771	0.86776	0.86754	0.86771	599
2021-05-04 13:35:00	0.8677	0.86773	0.8673	0.86748	752
2021-05-04 13:40:00	0.86746	0.86809	0.86743	0.86792	1099
2021-05-04 13:45:00	0.86792	0.86841	0.86789	0.86831	1170
2021-05-04 13:50:00	0.86832	0.86853	0.86814	0.86833	1041
2021-05-04 13:55:00	0.86833	0.8684	0.8679	0.86794	824
2021-05-04 14:00:00	0.86795	0.86804	0.86763	0.86795	1023
2021-05-04 14:05:00	0.86796	0.8682	0.86732	0.86749	859
2021-05-04 14:10:00	0.86748	0.86788	0.86748	0.86762	778
2021-05-04 14:15:00	0.86761	0.86767	0.86745	0.86752	907
2021-05-04 14:20:00	0.86749	0.8676	0.8673	0.86745	650
2021-05-04 14:25:00	0.86745	0.86755	0.86724	0.8674	684
2021-05-04 14:30:00	0.86738	0.86757	0.86726	0.86746	715
2021-05-04 14:35:00	0.86748	0.86753	0.86702	0.86703	551
2021-05-04 14:40:00	0.86704	0.86707	0.86674	0.86686	666
2021-05-04 14:45:00	0.86685	0.86686	0.86619	0.86652	839
2021-05-04 14:50:00	0.86653	0.86701	0.86642	0.8665	819
2021-05-04 14:55:00	0.86652	0.86672	0.86614	0.86667	1329
2021-05-04 15:00:00	0.86668	0.86676	0.86637	0.86638	869
2021-05-04 15:05:00	0.86642	0.86657	0.86632	0.86649	516
2021-05-04 15:10:00	0.86649	0.86671	0.86566	0.86601	2073
2021-05-04 15:15:00	0.86601	0.86625	0.86592	0.86608	1731
2021-05-04 15:20:00	0.86608	0.86653	0.86597	0.86634	1076
2021-05-04 15:25:00	0.86634	0.86638	0.866	0.86611	902
2021-05-04 15:30:00	0.86609	0.8664	0.866	0.86614	1001
2021-05-04 15:35:00	0.86614	0.86652	0.86611	0.86652	539
2021-05-04 15:40:00	0.86653	0.86663	0.86631	0.8664	754
2021-05-04 15:45:00	0.8664	0.86654	0.8663	0.86634	581
2021-05-04 15:50:00	0.86633	0.86651	0.86616	0.86624	801
2021-05-04 15:55:00	0.86624	0.86631	0.86597	0.86605	764
2021-05-04 16:00:00	0.86606	0.86609	0.86569	0.86572	596
2021-05-04 16:05:00	0.86572	0.86578	0.86536	0.86541	522
2021-05-04 16:10:00	0.86542	0.86545	0.86512	0.86537	434
2021-05-04 16:15:00	0.86538	0.86565	0.86532	0.86547	386
2021-05-04 16:20:00	0.86548	0.86583	0.86544	0.86577	350
2021-05-04 16:25:00	0.86576	0.86581	0.86563	0.86571	222
2021-05-04 16:30:00	0.86572	0.86589	0.86548	0.86548	328
2021-05-04 16:35:00	0.8655	0.86555	0.86515	0.86552	510
2021-05-04 16:40:00	0.86552	0.86572	0.86539	0.86539	345
2021-05-04 16:45:00	0.8654	0.86543	0.86506	0.86521	364
2021-05-04 16:50:00	0.86524	0.86524	0.86507	0.86512	291
2021-05-04 16:55:00	0.86513	0.86533	0.86505	0.86529	399
2021-05-04 17:00:00	0.86533	0.86536	0.86511	0.86519	293
2021-05-04 17:05:00	0.8652	0.86535	0.86511	0.86526	304
2021-05-04 17:10:00	0.86525	0.86525	0.86507	0.86507	238
2021-05-04 17:15:00	0.86507	0.86517	0.86504	0.86507	241
2021-05-04 17:20:00	0.86506	0.86533	0.86506	0.86517	206
2021-05-04 17:25:00	0.86517	0.86528	0.86499	0.865	243
2021-05-04 17:30:00	0.865	0.86501	0.86487	0.86497	235
2021-05-04 17:35:00	0.86497	0.86504	0.86492	0.86497	170
2021-05-04 17:40:00	0.86498	0.86498	0.86482	0.86493	174
2021-05-04 17:45:00	0.86494	0.86516	0.86484	0.86494	692
2021-05-04 17:50:00	0.86493	0.86509	0.86493	0.86499	195
2021-05-04 17:55:00	0.86498	0.86506	0.86493	0.86497	230
2021-05-04 18:00:00	0.86498	0.86509	0.86493	0.86507	282
2021-05-04 18:05:00	0.86508	0.86522	0.86502	0.86514	211
2021-05-04 18:10:00	0.86516	0.86525	0.86507	0.86511	205
2021-05-04 18:15:00	0.86511	0.86522	0.86507	0.8652	199
2021-05-04 18:20:00	0.8652	0.86528	0.86515	0.86526	257
2021-05-04 18:25:00	0.86525	0.8653	0.86522	0.86523	250
2021-05-04 18:30:00	0.86524	0.86528	0.86509	0.86522	211
2021-05-04 18:35:00	0.86522	0.86523	0.86508	0.86511	126
2021-05-04 18:40:00	0.8651	0.86513	0.86483	0.86484	214
2021-05-04 18:45:00	0.86483	0.86487	0.86462	0.86462	232
2021-05-04 18:50:00	0.86462	0.86473	0.8646	0.86465	175
2021-05-04 18:55:00	0.86466	0.86471	0.86457	0.86459	206
2021-05-04 19:00:00	0.86457	0.86472	0.86455	0.86467	300
2021-05-04 19:05:00	0.86467	0.86488	0.86467	0.86488	150
2021-05-04 19:10:00	0.86489	0.86493	0.86481	0.86492	113
2021-05-04 19:15:00	0.86492	0.86501	0.86491	0.86501	115
2021-05-04 19:20:00	0.865	0.86504	0.86494	0.865	138
2021-05-04 19:25:00	0.86501	0.8651	0.86499	0.86507	164
2021-05-04 19:30:00	0.86507	0.86514	0.86505	0.86509	149
2021-05-04 19:35:00	0.86509	0.86524	0.86501	0.86513	208
2021-05-04 19:40:00	0.86512	0.86518	0.86511	0.86517	80
2021-05-04 19:45:00	0.86515	0.86517	0.86503	0.86504	141
2021-05-04 19:50:00	0.86504	0.86507	0.86486	0.865	261
2021-05-04 19:55:00	0.86501	0.86502	0.86483	0.86502	246
2021-05-04 20:00:00	0.86502	0.86511	0.86499	0.86509	119
2021-05-04 20:05:00	0.86509	0.8651	0.86504	0.8651	115
2021-05-04 20:10:00	0.86509	0.86511	0.86503	0.86509	78
2021-05-04 20:15:00	0.86507	0.86512	0.86499	0.86507	106
2021-05-04 20:20:00	0.86508	0.86536	0.86508	0.86533	77
2021-05-04 20:25:00	0.86532	0.86534	0.86524	0.86534	133
2021-05-04 20:30:00	0.86531	0.86535	0.86529	0.86534	59
2021-05-04 20:35:00	0.86535	0.8654	0.86523	0.8654	162
2021-05-04 20:40:00	0.86536	0.86537	0.86522	0.86532	88
2021-05-04 20:45:00	0.8653	0.8653	0.86511	0.86512	250
2021-05-04 20:50:00	0.86512	0.8652	0.86508	0.86515	1406
2021-05-04 20:55:00	0.86515	0.86521	0.86479	0.86483	1676
2021-05-04 21:00:00	0.86481	0.8651	0.86464	0.86503	14
2021-05-04 21:05:00	0.86503	0.86503	0.86501	0.86501	16
2021-05-04 21:10:00	0.86499	0.86502	0.86497	0.86497	7
2021-05-04 21:15:00	0.86498	0.86499	0.86488	0.86493	11
2021-05-04 21:20:00	0.86494	0.86507	0.86492	0.86495	7
2021-05-04 21:25:00	0.86496	0.86502	0.86473	0.86492	27
2021-05-04 21:30:00	0.86473	0.86507	0.86473	0.86507	48
2021-05-04 21:35:00	0.86509	0.86512	0.86505	0.86505	11
2021-05-04 21:40:00	0.86502	0.86508	0.86498	0.86498	24
2021-05-04 21:45:00	0.86495	0.86495	0.86491	0.86491	13
2021-05-04 21:50:00	0.86491	0.86495	0.86481	0.86495	14
2021-05-04 21:55:00	0.86495	0.86496	0.86491	0.86491	10
2021-05-04 22:00:00	0.86491	0.86509	0.86482	0.86499	125
2021-05-04 22:05:00	0.865	0.8651	0.86494	0.86495	38
2021-05-04 22:10:00	0.86495	0.86495	0.86486	0.86487	44
2021-05-04 22:15:00	0.86485	0.86493	0.86484	0.8649	35
2021-05-04 22:20:00	0.86487	0.86498	0.86487	0.86495	18
2021-05-04 22:25:00	0.86497	0.86506	0.86496	0.86497	37
2021-05-04 22:30:00	0.86496	0.86501	0.86492	0.86501	30
2021-05-04 22:35:00	0.865	0.86501	0.86495	0.86499	23
2021-05-04 22:40:00	0.86499	0.865	0.86484	0.86487	78
2021-05-04 22:45:00	0.86486	0.86492	0.86475	0.86482	145
2021-05-04 22:50:00	0.86482	0.86489	0.8648	0.86486	33
2021-05-04 22:55:00	0.86486	0.86491	0.86481	0.86487	40
2021-05-04 23:00:00	0.86486	0.86493	0.86484	0.86491	140
2021-05-04 23:05:00	0.86492	0.86493	0.86485	0.86487	59
