time	open	high	low	close	volume
2021-05-04 13:45:00	1.48001	1.48128	1.48	1.48081	1058
2021-05-04 13:50:00	1.48081	1.48163	1.48081	1.48138	984
2021-05-04 13:55:00	1.4814	1.48193	1.4813	1.4815	904
2021-05-04 14:00:00	1.48149	1.48212	1.48102	1.48209	1188
2021-05-04 14:05:00	1.4821	1.48249	1.48107	1.48156	1043
2021-05-04 14:10:00	1.48156	1.48218	1.48131	1.48185	1104
2021-05-04 14:15:00	1.48187	1.48207	1.4804	1.48077	996
2021-05-04 14:20:00	1.48076	1.48085	1.48032	1.48047	898
2021-05-04 14:25:00	1.48046	1.48094	1.48039	1.48064	747
2021-05-04 14:30:00	1.48063	1.48137	1.48049	1.48127	865
2021-05-04 14:35:00	1.48127	1.4815	1.48006	1.48018	769
2021-05-04 14:40:00	1.4802	1.48101	1.4799	1.48093	842
2021-05-04 14:45:00	1.48094	1.48123	1.48034	1.48058	1090
2021-05-04 14:50:00	1.48058	1.48145	1.47995	1.48087	877
2021-05-04 14:55:00	1.48088	1.48265	1.48084	1.48187	1413
2021-05-04 15:00:00	1.48189	1.48228	1.48166	1.48178	1202
2021-05-04 15:05:00	1.48181	1.48204	1.48164	1.48166	680
2021-05-04 15:10:00	1.48171	1.48279	1.48089	1.48204	2487
2021-05-04 15:15:00	1.48204	1.48223	1.48105	1.4813	1885
2021-05-04 15:20:00	1.48128	1.48137	1.48065	1.48079	1257
2021-05-04 15:25:00	1.4808	1.48101	1.48	1.48045	1215
2021-05-04 15:30:00	1.48044	1.48054	1.47998	1.48003	928
2021-05-04 15:35:00	1.48004	1.48048	1.47969	1.47986	824
2021-05-04 15:40:00	1.47982	1.48002	1.47945	1.47957	729
2021-05-04 15:45:00	1.47958	1.48021	1.47946	1.4796	800
2021-05-04 15:50:00	1.4796	1.47985	1.47922	1.47925	799
2021-05-04 15:55:00	1.47924	1.4801	1.47913	1.48003	789
2021-05-04 16:00:00	1.48004	1.48014	1.4795	1.47975	618
2021-05-04 16:05:00	1.47971	1.47976	1.47935	1.47972	619
2021-05-04 16:10:00	1.4797	1.4798	1.47941	1.47976	526
2021-05-04 16:15:00	1.47975	1.47981	1.47875	1.47908	453
2021-05-04 16:20:00	1.47909	1.47943	1.47901	1.47912	445
2021-05-04 16:25:00	1.47912	1.47942	1.47908	1.4794	299
2021-05-04 16:30:00	1.47937	1.47961	1.47928	1.47959	333
2021-05-04 16:35:00	1.47962	1.47962	1.47904	1.47932	490
2021-05-04 16:40:00	1.47932	1.48028	1.4793	1.48019	422
2021-05-04 16:45:00	1.48017	1.48071	1.48009	1.48056	369
2021-05-04 16:50:00	1.48058	1.48062	1.48004	1.48004	427
2021-05-04 16:55:00	1.48004	1.48039	1.47979	1.48039	577
2021-05-04 17:00:00	1.48039	1.48046	1.48013	1.48038	451
2021-05-04 17:05:00	1.48039	1.48083	1.48032	1.48063	360
2021-05-04 17:10:00	1.48063	1.48079	1.48045	1.48045	315
2021-05-04 17:15:00	1.48045	1.48049	1.48028	1.48042	298
2021-05-04 17:20:00	1.48045	1.48049	1.48	1.48011	341
2021-05-04 17:25:00	1.48011	1.48041	1.47978	1.48024	346
2021-05-04 17:30:00	1.48024	1.48024	1.47979	1.47994	317
2021-05-04 17:35:00	1.47993	1.48	1.47971	1.47977	268
2021-05-04 17:40:00	1.47977	1.48001	1.47969	1.4799	248
2021-05-04 17:45:00	1.47992	1.48035	1.47941	1.48009	658
2021-05-04 17:50:00	1.48007	1.48013	1.47968	1.47971	477
2021-05-04 17:55:00	1.47972	1.47974	1.4794	1.47956	228
2021-05-04 18:00:00	1.47957	1.47971	1.47948	1.47963	366
2021-05-04 18:05:00	1.47963	1.47975	1.47947	1.47968	348
2021-05-04 18:10:00	1.47968	1.47984	1.47934	1.47934	216
2021-05-04 18:15:00	1.47936	1.47946	1.47923	1.47939	244
2021-05-04 18:20:00	1.47939	1.47959	1.47909	1.47947	495
2021-05-04 18:25:00	1.47947	1.47978	1.47941	1.47967	250
2021-05-04 18:30:00	1.47972	1.47976	1.47937	1.4795	283
2021-05-04 18:35:00	1.47951	1.47983	1.47947	1.47948	244
2021-05-04 18:40:00	1.47948	1.47956	1.47883	1.47921	344
2021-05-04 18:45:00	1.47919	1.47928	1.47843	1.47856	526
2021-05-04 18:50:00	1.47852	1.47859	1.4783	1.47846	268
2021-05-04 18:55:00	1.47845	1.47845	1.47808	1.47808	363
2021-05-04 19:00:00	1.47804	1.47848	1.47801	1.4784	485
2021-05-04 19:05:00	1.4784	1.47856	1.47827	1.47849	305
2021-05-04 19:10:00	1.47849	1.4787	1.47842	1.47855	330
2021-05-04 19:15:00	1.47855	1.47867	1.47819	1.47862	336
2021-05-04 19:20:00	1.47864	1.47877	1.47843	1.47865	184
2021-05-04 19:25:00	1.47864	1.47871	1.47844	1.47846	293
2021-05-04 19:30:00	1.47847	1.47862	1.47831	1.47841	339
2021-05-04 19:35:00	1.47842	1.47843	1.47811	1.47811	225
2021-05-04 19:40:00	1.4781	1.47852	1.47808	1.4785	263
2021-05-04 19:45:00	1.4785	1.47867	1.47834	1.47846	371
2021-05-04 19:50:00	1.47844	1.47853	1.47814	1.47828	346
2021-05-04 19:55:00	1.4783	1.47857	1.47805	1.47853	353
2021-05-04 20:00:00	1.47851	1.47898	1.4783	1.4788	308
2021-05-04 20:05:00	1.4788	1.47887	1.47853	1.47878	241
2021-05-04 20:10:00	1.47877	1.47899	1.47877	1.47886	150
2021-05-04 20:15:00	1.47886	1.47891	1.47861	1.4787	137
2021-05-04 20:20:00	1.4787	1.47891	1.47861	1.47865	118
2021-05-04 20:25:00	1.47862	1.47895	1.47862	1.47872	97
2021-05-04 20:30:00	1.47873	1.47884	1.47866	1.47868	75
2021-05-04 20:35:00	1.47867	1.47868	1.47825	1.47852	125
2021-05-04 20:40:00	1.47852	1.47852	1.4781	1.47814	113
2021-05-04 20:45:00	1.47816	1.47858	1.4781	1.47842	254
2021-05-04 20:50:00	1.47842	1.47851	1.47817	1.47818	264
2021-05-04 20:55:00	1.47818	1.47849	1.4781	1.47817	223
2021-05-04 21:00:00	1.4781	1.47849	1.4781	1.47838	12
2021-05-04 21:05:00	1.47838	1.47838	1.47838	1.47838	5
2021-05-04 21:10:00	1.47838	1.4789	1.4782	1.47853	22
2021-05-04 21:15:00	1.47853	1.47853	1.4782	1.47822	23
2021-05-04 21:20:00	1.47822	1.47831	1.47816	1.47817	14
2021-05-04 21:25:00	1.47817	1.4784	1.47817	1.47818	15
2021-05-04 21:30:00	1.47819	1.47845	1.47817	1.47817	15
2021-05-04 21:35:00	1.47846	1.47848	1.47812	1.47812	5
2021-05-04 21:40:00	1.47812	1.47812	1.47812	1.47812	5
2021-05-04 21:45:00	1.47812	1.47812	1.47788	1.47799	53
2021-05-04 21:50:00	1.47799	1.47818	1.47762	1.47817	40
2021-05-04 21:55:00	1.47817	1.4785	1.47768	1.4779	94
2021-05-04 22:00:00	1.4779	1.47833	1.47789	1.47815	204
2021-05-04 22:05:00	1.47815	1.47841	1.47811	1.47829	78
2021-05-04 22:10:00	1.47828	1.47831	1.47819	1.47831	45
2021-05-04 22:15:00	1.47832	1.47834	1.4781	1.47817	32
2021-05-04 22:20:00	1.47818	1.47833	1.47817	1.47827	23
2021-05-04 22:25:00	1.47827	1.47835	1.47815	1.47824	72
2021-05-04 22:30:00	1.47823	1.47827	1.47809	1.47816	46
2021-05-04 22:35:00	1.47818	1.47818	1.47803	1.47803	48
2021-05-04 22:40:00	1.47804	1.47805	1.47781	1.47785	142
2021-05-04 22:45:00	1.4779	1.47791	1.47759	1.4778	327
2021-05-04 22:50:00	1.47776	1.47808	1.47772	1.47805	193
2021-05-04 22:55:00	1.47806	1.47811	1.47787	1.47795	109
2021-05-04 23:00:00	1.47794	1.47814	1.47794	1.47809	198
2021-05-04 23:05:00	1.47808	1.47808	1.47784	1.4779	109
2021-05-04 23:10:00	1.47792	1.47807	1.47782	1.47789	101
2021-05-04 23:15:00	1.47789	1.47798	1.47775	1.47796	91
2021-05-04 23:20:00	1.47796	1.47796	1.47776	1.47778	43
2021-05-04 23:25:00	1.47779	1.47786	1.47774	1.47785	43
2021-05-04 23:30:00	1.47787	1.47794	1.47778	1.47781	30
2021-05-04 23:35:00	1.47778	1.4779	1.47772	1.47785	44
2021-05-04 23:40:00	1.47788	1.47792	1.47782	1.47782	47
2021-05-04 23:45:00	1.47784	1.47795	1.47772	1.47782	61
2021-05-04 23:50:00	1.47782	1.47792	1.47777	1.47781	42
2021-05-04 23:55:00	1.47782	1.47793	1.4777	1.47791	55
2021-05-05 00:00:00	1.4779	1.47803	1.47783	1.47798	103
2021-05-05 00:05:00	1.47797	1.47803	1.47787	1.478	126
2021-05-05 00:10:00	1.47799	1.47808	1.47785	1.478	121
2021-05-05 00:15:00	1.47801	1.47805	1.47763	1.47781	125
2021-05-05 00:20:00	1.4778	1.47786	1.47748	1.47748	102
2021-05-05 00:25:00	1.47751	1.47756	1.47736	1.4775	103
2021-05-05 00:30:00	1.47753	1.47768	1.4774	1.47768	58
2021-05-05 00:35:00	1.47765	1.47765	1.47742	1.47745	266
2021-05-05 00:40:00	1.47744	1.47745	1.47725	1.47737	236
2021-05-05 00:45:00	1.47737	1.47742	1.47714	1.47727	223
2021-05-05 00:50:00	1.47725	1.47725	1.47709	1.47712	94
2021-05-05 00:55:00	1.47713	1.47727	1.47708	1.47726	140
2021-05-05 01:00:00	1.47725	1.4775	1.47715	1.47747	162
2021-05-05 01:05:00	1.47748	1.47751	1.47731	1.47735	88
2021-05-05 01:10:00	1.47737	1.47737	1.4772	1.47724	116
2021-05-05 01:15:00	1.47725	1.47728	1.47715	1.47721	107
2021-05-05 01:20:00	1.47721	1.47721	1.47712	1.47714	124
2021-05-05 01:25:00	1.47715	1.47718	1.47709	1.47712	177
2021-05-05 01:30:00	1.47713	1.47717	1.47703	1.47706	154
2021-05-05 01:35:00	1.47707	1.47716	1.47701	1.47704	191
2021-05-05 01:40:00	1.47709	1.47718	1.47691	1.47695	180
2021-05-05 01:45:00	1.47696	1.47699	1.47664	1.47685	330
2021-05-05 01:50:00	1.47686	1.47696	1.47662	1.47669	194
2021-05-05 01:55:00	1.47669	1.47692	1.47669	1.47681	158
2021-05-05 02:00:00	1.47681	1.47703	1.47677	1.47699	209
2021-05-05 02:05:00	1.477	1.47707	1.47694	1.47706	120
2021-05-05 02:10:00	1.47705	1.47709	1.47693	1.47698	127
2021-05-05 02:15:00	1.47698	1.47704	1.47696	1.47696	104
2021-05-05 02:20:00	1.47698	1.47709	1.47693	1.47693	129
2021-05-05 02:25:00	1.47694	1.47714	1.47688	1.47712	125
2021-05-05 02:30:00	1.47714	1.47724	1.47687	1.4769	174
2021-05-05 02:35:00	1.47689	1.47698	1.47681	1.47697	213
2021-05-05 02:40:00	1.47696	1.47698	1.47682	1.47686	88
2021-05-05 02:45:00	1.47688	1.47688	1.47662	1.4768	104
2021-05-05 02:50:00	1.47681	1.47685	1.47666	1.47681	88
2021-05-05 02:55:00	1.4768	1.47698	1.47676	1.47688	173
2021-05-05 03:00:00	1.47688	1.47696	1.47679	1.4769	142
2021-05-05 03:05:00	1.4769	1.47706	1.47686	1.47699	140
2021-05-05 03:10:00	1.47697	1.47708	1.47692	1.47708	122
2021-05-05 03:15:00	1.47713	1.4772	1.47704	1.47706	130
2021-05-05 03:20:00	1.47705	1.47734	1.47705	1.47732	212
2021-05-05 03:25:00	1.47731	1.47749	1.47724	1.47735	111
2021-05-05 03:30:00	1.47736	1.47747	1.47731	1.47746	60
2021-05-05 03:35:00	1.47746	1.47747	1.47718	1.47721	37
2021-05-05 03:40:00	1.47721	1.47736	1.47715	1.47732	89
2021-05-05 03:45:00	1.47737	1.47738	1.47723	1.4773	89
2021-05-05 03:50:00	1.47731	1.47737	1.47723	1.47724	70
2021-05-05 03:55:00	1.47726	1.47729	1.47715	1.47725	144
2021-05-05 04:00:00	1.47723	1.47751	1.47723	1.47735	155
2021-05-05 04:05:00	1.47735	1.47736	1.47722	1.47729	90
2021-05-05 04:10:00	1.47729	1.47729	1.47716	1.47718	55
2021-05-05 04:15:00	1.4772	1.47725	1.4772	1.47724	12
2021-05-05 04:20:00	1.47726	1.47752	1.47725	1.47738	69
2021-05-05 04:25:00	1.47738	1.4776	1.4773	1.47748	106
2021-05-05 04:30:00	1.47749	1.47752	1.47734	1.4775	134
2021-05-05 04:35:00	1.4775	1.47753	1.4773	1.4773	69
2021-05-05 04:40:00	1.47731	1.47736	1.47728	1.47729	48
2021-05-05 04:45:00	1.47731	1.47735	1.47724	1.47732	117
2021-05-05 04:50:00	1.47731	1.47733	1.47719	1.47719	124
2021-05-05 04:55:00	1.47724	1.4773	1.47719	1.4773	152
2021-05-05 05:00:00	1.4773	1.4773	1.477	1.477	120
2021-05-05 05:05:00	1.47701	1.47735	1.47701	1.47727	144
2021-05-05 05:10:00	1.47725	1.47739	1.47719	1.47734	220
2021-05-05 05:15:00	1.47738	1.47754	1.47735	1.47739	192
2021-05-05 05:20:00	1.47744	1.47746	1.47716	1.47728	143
2021-05-05 05:25:00	1.47731	1.47738	1.47719	1.47731	168
2021-05-05 05:30:00	1.47731	1.47738	1.47703	1.47708	151
2021-05-05 05:35:00	1.47706	1.47722	1.47705	1.47716	112
2021-05-05 05:40:00	1.47719	1.47734	1.47715	1.47715	142
2021-05-05 05:45:00	1.47717	1.47717	1.47696	1.47698	138
2021-05-05 05:50:00	1.47698	1.4771	1.47687	1.4769	220
2021-05-05 05:55:00	1.47691	1.47691	1.47664	1.47668	313
2021-05-05 06:00:00	1.47667	1.47672	1.47625	1.47671	328
2021-05-05 06:05:00	1.47674	1.47681	1.47634	1.47643	437
2021-05-05 06:10:00	1.47641	1.47676	1.47631	1.47676	348
2021-05-05 06:15:00	1.47674	1.47688	1.47654	1.47681	487
2021-05-05 06:20:00	1.47681	1.47683	1.47617	1.47617	467
2021-05-05 06:25:00	1.47619	1.47657	1.47608	1.47651	373
2021-05-05 06:30:00	1.47651	1.47669	1.47621	1.47627	520
2021-05-05 06:35:00	1.47626	1.47666	1.47622	1.47653	486
2021-05-05 06:40:00	1.47653	1.47654	1.47608	1.47625	417
2021-05-05 06:45:00	1.47626	1.47627	1.47518	1.47557	542
2021-05-05 06:50:00	1.47559	1.47594	1.47528	1.47584	646
2021-05-05 06:55:00	1.47586	1.47611	1.47561	1.47588	670
2021-05-05 07:00:00	1.47588	1.47628	1.47571	1.47583	1040
2021-05-05 07:05:00	1.47583	1.47583	1.47502	1.47528	1013
2021-05-05 07:10:00	1.47528	1.47531	1.47471	1.47509	776
2021-05-05 07:15:00	1.4751	1.47551	1.47505	1.47527	637
2021-05-05 07:20:00	1.47525	1.47537	1.47485	1.47495	594
2021-05-05 07:25:00	1.47498	1.47519	1.47475	1.47478	633
2021-05-05 07:30:00	1.47481	1.47494	1.4745	1.47481	385
2021-05-05 07:35:00	1.4748	1.475	1.47474	1.47474	446
2021-05-05 07:40:00	1.47474	1.47494	1.47452	1.47476	397
2021-05-05 07:45:00	1.47476	1.4748	1.47447	1.47468	370
2021-05-05 07:50:00	1.47465	1.47474	1.47439	1.47458	503
2021-05-05 07:55:00	1.4746	1.47491	1.47443	1.47443	513
2021-05-05 08:00:00	1.47444	1.47444	1.47398	1.47408	803
2021-05-05 08:05:00	1.47407	1.47416	1.47362	1.4738	679
2021-05-05 08:10:00	1.4738	1.4738	1.4734	1.47363	546
2021-05-05 08:15:00	1.47362	1.47368	1.47325	1.47368	320
2021-05-05 08:20:00	1.47367	1.47371	1.47296	1.47303	516
2021-05-05 08:25:00	1.47304	1.4732	1.47275	1.47275	343
2021-05-05 08:30:00	1.4728	1.47297	1.4721	1.47223	658
2021-05-05 08:35:00	1.47224	1.473	1.47199	1.47285	681
2021-05-05 08:40:00	1.47284	1.47362	1.47274	1.4736	452
2021-05-05 08:45:00	1.47359	1.47364	1.47271	1.47308	576
2021-05-05 08:50:00	1.4731	1.47343	1.4731	1.47339	315
2021-05-05 08:55:00	1.4734	1.47348	1.47308	1.47348	439
2021-05-05 09:00:00	1.47345	1.47354	1.47307	1.47311	464
2021-05-05 09:05:00	1.47311	1.47351	1.47305	1.47341	380
2021-05-05 09:10:00	1.47342	1.47358	1.47333	1.47338	304
2021-05-05 09:15:00	1.47339	1.47357	1.47317	1.47325	474
2021-05-05 09:20:00	1.47324	1.47334	1.47299	1.47306	388
2021-05-05 09:25:00	1.47306	1.4735	1.47305	1.47346	231
2021-05-05 09:30:00	1.47346	1.47348	1.47324	1.47332	254
2021-05-05 09:35:00	1.47333	1.47372	1.47325	1.47371	261
2021-05-05 09:40:00	1.47374	1.47417	1.47374	1.47403	233
2021-05-05 09:45:00	1.47406	1.47463	1.47402	1.47449	478
2021-05-05 09:50:00	1.47449	1.47466	1.47441	1.47453	305
2021-05-05 09:55:00	1.47452	1.47474	1.47446	1.47457	259
2021-05-05 10:00:00	1.47459	1.47511	1.47458	1.47485	516
2021-05-05 10:05:00	1.47486	1.47551	1.47486	1.47537	517
2021-05-05 10:10:00	1.47538	1.47544	1.47484	1.47506	404
2021-05-05 10:15:00	1.47505	1.47506	1.47464	1.47493	396
2021-05-05 10:20:00	1.47496	1.47502	1.47456	1.47456	407
2021-05-05 10:25:00	1.47459	1.47462	1.47444	1.47457	355
2021-05-05 10:30:00	1.47457	1.47484	1.47414	1.47424	504
2021-05-05 10:35:00	1.47426	1.47486	1.47425	1.47471	757
2021-05-05 10:40:00	1.47471	1.47483	1.47453	1.47481	735
2021-05-05 10:45:00	1.47479	1.47485	1.47448	1.47462	558
2021-05-05 10:50:00	1.47463	1.47499	1.47462	1.47485	462
2021-05-05 10:55:00	1.47485	1.47495	1.47458	1.47478	523
2021-05-05 11:00:00	1.47477	1.47491	1.47442	1.47442	444
2021-05-05 11:05:00	1.47441	1.47452	1.47422	1.47443	489
2021-05-05 11:10:00	1.47444	1.47468	1.47442	1.47462	226
2021-05-05 11:15:00	1.47462	1.47486	1.47458	1.47461	375
2021-05-05 11:20:00	1.47463	1.47489	1.47452	1.47456	402
2021-05-05 11:25:00	1.47456	1.47465	1.47411	1.47428	421
2021-05-05 11:30:00	1.47431	1.47455	1.47425	1.4744	397
2021-05-05 11:35:00	1.47439	1.47458	1.47435	1.47437	306
2021-05-05 11:40:00	1.47435	1.47472	1.47428	1.47468	507
2021-05-05 11:45:00	1.47468	1.47481	1.47445	1.47445	542
2021-05-05 11:50:00	1.47446	1.47458	1.47415	1.47416	606
2021-05-05 11:55:00	1.47421	1.47428	1.47365	1.47391	583
2021-05-05 12:00:00	1.47389	1.47402	1.47318	1.47326	453
2021-05-05 12:05:00	1.47327	1.47338	1.47307	1.47321	389
2021-05-05 12:10:00	1.47318	1.47343	1.47283	1.47288	649
2021-05-05 12:15:00	1.47294	1.47366	1.47286	1.47323	789
2021-05-05 12:20:00	1.47324	1.47341	1.47279	1.47315	733
2021-05-05 12:25:00	1.47316	1.47332	1.47284	1.47294	715
2021-05-05 12:30:00	1.47295	1.47307	1.47255	1.47294	819
2021-05-05 12:35:00	1.47294	1.47295	1.47229	1.47236	647
2021-05-05 12:40:00	1.47236	1.47256	1.47215	1.47242	657
2021-05-05 12:45:00	1.47243	1.47302	1.47235	1.47296	605
2021-05-05 12:50:00	1.47296	1.47315	1.47265	1.4727	635
2021-05-05 12:55:00	1.4727	1.473	1.47236	1.47286	615
2021-05-05 13:00:00	1.47286	1.47399	1.47279	1.47376	668
2021-05-05 13:05:00	1.47371	1.47415	1.47351	1.4739	791
2021-05-05 13:10:00	1.47389	1.474	1.47354	1.47397	596
2021-05-05 13:15:00	1.47396	1.47411	1.47371	1.47398	436
2021-05-05 13:20:00	1.47399	1.47434	1.47387	1.47387	513
2021-05-05 13:25:00	1.47388	1.47418	1.47374	1.47416	490
2021-05-05 13:30:00	1.47418	1.47441	1.47393	1.47406	780
2021-05-05 13:35:00	1.47408	1.4745	1.47356	1.47367	895
2021-05-05 13:40:00	1.47367	1.4739	1.47324	1.47342	682
2021-05-05 13:45:00	1.47338	1.4734	1.4727	1.47277	780
2021-05-05 13:50:00	1.47275	1.47291	1.47206	1.47264	852
2021-05-05 13:55:00	1.47265	1.47319	1.4725	1.47304	891
2021-05-05 14:00:00	1.47303	1.47357	1.47282	1.47345	1412
2021-05-05 14:05:00	1.47348	1.47357	1.47255	1.47283	1016
2021-05-05 14:10:00	1.47283	1.47296	1.47225	1.4723	777
2021-05-05 14:15:00	1.47229	1.47233	1.4719	1.47223	706
